author_id,name,username,created_at,text,sentimen
,,,7/13/2022 14:24,"Tenang ya guys beli Pertalite dan Solar tidak perlu pakai HP dan Tanpa aplikasi MyPertamina, caranya mudah loh gak ribet , yuk di simak   https://t.co/Xc7mPs6qdW  https://t.co/lVIPFc0T4e",good
,,,7/13/2022 14:40,"Tenang Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina, Ini Caranya! Mari kita simak.  https://t.co/5eUYUyvT0M  https://t.co/K89lwaZl7J",neutral
,,,7/13/2022 14:42,"Mantap sih ini! Bakal Tenang saat ingin Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina, Ini Caranya, simak deh!    https://t.co/wpudeowOVO  https://t.co/jOb3xoOVrW",good
,,,7/13/2022 14:43,"Nah guys Tenang ya kalo mau Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina loh, Ini Caranya!    https://t.co/hCys6onRuh  https://t.co/kFbcU2aB0B",neutral
,,,7/13/2022 14:44,"Tetap Tenang ya, ingin Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina, Ini Caranya ya guys!   https://t.co/011BqIgsXR  https://t.co/W2TBIgzHob",neutral
,,,7/13/2022 15:01,Cek Artikel kami dengan Judul : PEMBATASAN SUBSIDI BBM MELALUI MYPERTAMINA  https://t.co/tIZewggKW7 . Semoga Allah memberikan keberkahan untuk kita semua.  https://t.co/RJa7EqYHfg,neutral
,,,7/13/2022 15:47,"@MyPertaminaID halo min, daftar mypertamina subsidi dari pagi ndak bisa update 😇  https://t.co/uy641Ud3LU",bad
,,,7/13/2022 15:48,@MyPertaminaID update data di mypertamina untuk daftar subsodi dari pagi ndak bisa bisa. gimna nie min.. 😇  https://t.co/u9EM82RvUX,bad
,,,7/13/2022 15:51,@pertamina135 update data di mypertamina untuk daftar subsidi. dri pagi ndak bisa bisa... gmna min.. 😇  https://t.co/uHhrVTe0eY,bad
,,,7/13/2022 16:24,MyPertamina jadi yg paling pertama untuk ditutup tolong!!!!,bad
,,,7/13/2022 16:41,Useless banget ini mypertamina Tiap mau bayar kok gabisa🙃 Duitnya ngendap kaga kepake Tai,bad
,,,7/13/2022 17:41,Pacaran tukeran akun mypertamina.,neutral
,,,7/13/2022 17:42,Ada yang jual akun mypertamina? #zonauang #zonaakun,neutral
,,,7/13/2022 19:08,"Nah guys Tenang ya kalo mau Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina loh, Ini Caranya!  https://t.co/z10jRvSKY4  https://t.co/9Ur6ZGICJa",good
,,,7/13/2022 19:15,"Tenang Beli Pertalite &amp; Solar Tak Perlu Pakai HP juga Tanpa Aplikasi MyPertamina, Ini Caranya! Mari kita simak  https://t.co/8rep5g05Du  https://t.co/M8ZSmx68d2",neutral
,,,7/13/2022 21:55,"Mulai Esok, Bengkulu akan Berlakukan Isi BBM Bersubsidi Pakai Aplikasi MyPertamina  https://t.co/OhGvanFu3T",neutral
,,,7/13/2022 22:05,Begini Cara Mudah Gunakan Aplikasi MyPertamina  https://t.co/zI0mNv4cEo,neutral
,,,7/13/2022 22:48,jangan lupa install mypertamina ya guys!!  https://t.co/zZ5jHG41TK,good
,,,7/13/2022 23:38,#cekaja #tokofinansial #spbu #Pertamina #MyPertamina  https://t.co/C24i74TuYD,neutral
,,,7/14/2022 17:01,Langkah yang tepat MyPertamina BBM subsidi tepar sasaran yang diapresiasi oleh Organda Jawa Barat  https://t.co/NGIgNFpcPh,good
,,,7/14/2022 17:01,"Untuk orang-orang yang masih mikir MyPertamina itu ribet, pemerintah ini sedang berupaya untuk punya big data masyarakat Indonesia, jd segalanya mau mereka digitalisasi. Gunanya big data untuk apa? Supaya mrk tau dimana area yg belum ada akses internet, dmn area yg miskin, dan..",good
,,,7/14/2022 17:09,"Herannya giliran buat pinjol semangat bener daftar app pake KTP, KK, sampe foto muke ngadep kanan kiri depan belakang. Buat MyPertamina dibilang ribet. Eeeeeetttttttt..",neutral
,,,7/14/2022 17:12,@Seputar_Energi_ Mantep nih 👍👍semoga dengan adanya MyPertamina bisa tersalurkan dengan tepat,good
,,,7/14/2022 17:38,"Masyarakat yang berhak menerima BBM subsidi tenang saja karena bagi yg sudah mendaftar lwt MyPertamina, Pertamina akan berikan QR code yg bisa dicetak, dilaminating dan ditempel dikendaraan utk bisa transaksi dikendaraan yang tepat #SubsidiTepatSasaran  https://t.co/bDNneIRxNN",good
,,,7/14/2022 17:42,Organda Jawa Barat mendukung langkah Pertamina melalui MyPertamina agar BBM subsidi tepat sasaran #SubsidiTepatSasaran  https://t.co/tb9ubvMItk,good
,,,7/14/2022 17:42,"Yes, memang langkah tepat dan sempurna, Organda Jawa Barat mendukung langkah Pertamina melalui MyPertamina agar BBM subsidi tepat sasaran #SubsidiTepatSasaran  https://t.co/CjXkMZIdtI",good
,,,7/14/2022 17:42,"Luar biasa hebat, Organda Jawa Barat mendukung langkah Pertamina melalui MyPertamina agar BBM subsidi tepat sasaran #SubsidiTepatSasaran  https://t.co/LtvygBMENv",good
,,,7/14/2022 17:51,Pemerintah dan Pertamina terus pastikan BBM subsidi tesalurkan dengan baik slh satunya penerapan MyPertamina. Upaya agar tepat sasaran dan tdk dinikmati kendaraan mewah #SubsidiTepatSasaran  https://t.co/YicyKMwPPa,good
,,,7/14/2022 17:52,"Nah ini pasti masyarakat jg setuju, seperti saya jg mendukung langkah ini. Pemerintah dan Pertamina terus pastikan BBM subsidi tesalurkan dengan baik slh satunya penerapan MyPertamina. Upaya agar tepat sasaran dan tdk dinikmati kendaraan mewah #SubsidiTepatSasaran  https://t.co/suJmgrvCu5",good
,,,7/14/2022 21:56,"MyPertamina, is the real pemaksaan penggunaan Pertamax. Daerah yg blum pake aplikasi aneh ini, sudah dibatasi stok Pertalite ny.  Lebih Dzalim lagi, ketika BBM jenis pertalite ini habis, petugas tidak boleh memberi tulisan di depan SPBU. Apa maksudny?  Pemaksaan Beli Pertamax",bad
,,,7/14/2022 22:16,@son__of_adam Dengan MyPertamina BBM bersubsidi bisa tepat sasaran,good
,,,7/14/2022 22:50,"Harga BBM Terbaru dari MyPertamina, Resmi Naik per Tanggal 10 Juli 2022  https://t.co/DiawhI5nW0",neutral
,,,7/14/2022 23:15,Pemerintah ingin mengatur penyaluran subsidi BBM dan LPG menggunakan aplikasi mypertamina agar lebih tepat sasaran #BahanPokokStabil #StockBahanPokok #BBMTerkendali  #HargaBahanPokok,neutral
,,,7/19/2022 15:02,@nksthi curhat di apps mypertamina mass,neutral
,,,7/19/2022 15:06,@capcaycincay @jakeekylee Sama mypertamina,neutral
,,,7/19/2022 15:19,"Michat ama mypertamina blok aja, ga penting soalnya_-",bad
,,,7/19/2022 15:24,Hiswana Migas dan PPN Sosialisasi Pendaftaran MyPertamina di Pekanbaru  https://t.co/AOyEjy4ZLR #GoRiau,neutral
,,,7/19/2022 15:26,Siapa di sini yang mau mabar mypertamina bareng gw,neutral
,,,7/19/2022 15:27,@Valkyrises APA ITU MYPERTAMINA,neutral
,,,7/19/2022 15:28,"@kotakmakan Klo gua sih msh kepikiran apk mypertamina, sebenarnya kendaraan apa saja sih yg boleh dan yg tdk boleh pake pertalite? Mengapa tdk Pertamina aja yg bekerjasama dgn apk milik Samsat, yg memegang data semua kendaraan, cukup dgn men-scan no.plat kendaraan trs muncul jenis kendaraan",neutral
,,,7/19/2022 15:31,"Kalo menurutku sih gak jdi diblokir, contohnya aja kemaren pom bensin khusus pertalite hrs bayar pake aplikasi mypertamina nyatanya skrng nggak kan",neutral
,,,7/19/2022 15:34,"@resir014 @nden Pake mypertamina aja pak, myberas juga",neutral
,,,7/19/2022 15:36,@jakeekylee emmm ada mypertamina ya 🤔,neutral
,,,7/19/2022 15:37,"Nah iya dari pada ngurus blokir wa, google, ig yg nyusahin dia-dia orang juga. Macem tuh lembaga negara pada ga pake wa sama google, offical acc ig aja pada punya. Sok iyeh.! Mending tuh mypertamina bikin fitur chat buat gantiin wa biar dipake kominfo",neutral
,,,7/19/2022 15:49,Ingfo mabar mypertamina ??,neutral
,,,7/19/2022 15:54,"Yg produk dlm negri  Justru sudah daftar..   @kemkominfo mengatakan,  Bahwa, MyPertamina Telah daftar PSE Jadi tidak akan kena blokir   @PlateJohnny    https://t.co/mgRX3mVcTl",good
,,,7/19/2022 16:04,Hiswana Migas dan PPN Sosialisasi Pendaftaran MyPertamina di Pekanbaru  https://t.co/HTgKNd2iMO,neutral
,,,7/19/2022 16:15,@handokotjung Di peduli lindungi bisa mutualan nggak sih ataupun di mypertamina,neutral
,,,7/19/2022 16:24,masih bisa di mypertamina atau peduli lindungi mas,neutral
,,,7/19/2022 16:29,kalo besok wasaf diblokir kita chatan di mypertamina aja,neutral
,,,7/19/2022 16:33,@wonhuitha skrg chatanny d mypertamina ajjh yh,neutral
,,,7/19/2022 16:34,"Lagian gini lo pak Company segede googlee juga kerjaannya bukan ngurusin daftar pse ajaaa  Kalo pun anak bangsa disuruh bikin search engine, pasti ngodingnya juga butuh google dan stakcoverflow  Kalo ga ada google mah ga jadi itu gojek, tokped, pedulilindungi, mypertamina wkwk",neutral
,,,7/19/2022 16:35,"Pada situs  https://t.co/WzMOVCTKCK, MyPertamina termasuk di dalamnya yg berarti sudah mendaftar PSE.   @kemkominfo.",neutral
,,,7/19/2022 16:37,"@hyang_wisnu @PlateJohnny Pada situs  https://t.co/WzMOVCTKCK, MyPertamina termasuk di dalamnya yg berarti sudah mendaftar PSE   @kemkominfo.",good
,,,7/19/2022 16:53,"Kalo Twitter diblokir, bakalan banyak orang kehilangan tempat untuk bersandar :v masa iya mau curhat di mypertamina, ntr cuma dikasih ucapan ""Silakan datang kembali""",neutral
,,,7/19/2022 16:54,app mypertamina ni gg guna buat kami yg di kampung,bad
,,,7/19/2022 16:54,@yhaagatau pake mypertamina?,neutral
,,,7/19/2022 16:58,@sbyfess mypertamina,neutral
,,,7/19/2022 17:33,Beli Pertalite Wajib Daftar MyPertamina Di 50 Kabupaten/Kota Berikut Ini  https://t.co/qeqr2eALSn,neutral
,,,7/19/2022 17:35,@jakeekylee Njirr harusnya mypertamina di block aja,bad
,,,7/19/2022 17:36,"kalo wa sm twitter jadi diblock kominfo,kita chatan pake mypertamina aja ya",neutral
,,,7/19/2022 17:45,"Mending install mypertamina, biar kita bisa sambat.",bad
,,,7/19/2022 17:58,@profEAJor Pake mypertamina ga? Wkwkwk,neutral
,,,7/19/2022 18:54,@jakeekylee Itu mypertamina harusnya diblokir App rating sampah gitu ngpain dipake Berguna juga engga,bad
,,,7/19/2022 19:30,"Penggunaan Aplikasi MyPertamina Menjadi 50 Wilayah, Berikut Daftranya – Siginjai News  https://t.co/KmnvNgCnbk",neutral
,,,7/19/2022 19:59,"Not only MyPertamina, PeduliLindungi juga bisa tap KTP even ga bawa HP or batre HP habis.",neutral
,,,7/19/2022 22:15,Siapkan MyPertamina 💥💥 Bali masuk list  #Bali #Denpasar #Badung #MyPertamina  https://t.co/has1I3Pvfj,neutral
,,,7/19/2022 22:46,Setelah hari ini aku main apaan dong? Mypertamina ? Pedulilindungi?,neutral
,,,7/19/2022 23:03,@HisyamMochtar Mending blokir pedulilindungi dan mypertamina saja...,bad
,,,7/19/2022 23:45,"blokir aja semua socmed, sisain mypertamina sama peduli lindungi aja ya",neutral
,,,7/21/2022 14:07,Wahh ternyata ada Daftar 50 Kota yang Wajib Daftar MyPertamina untuk Beli BBM Subsidi  https://t.co/YRPfFDMadR  https://t.co/XPrl1r8awV,neutral
,,,7/21/2022 14:07,Kalian harus tau nih Daftar 50 Kota yang Wajib Daftar MyPertamina untuk Beli BBM Subsidi  https://t.co/PjsECHt8L8  https://t.co/Yn1PCjkOZR,neutral
,,,7/21/2022 14:08,"Simak Daftar 50 Kota yang Wajib Daftar MyPertamina untuk Beli BBM Subsidi.  Kuylah daftar, jgn ketinggalan.   https://t.co/3QTXbdB5RO  https://t.co/iFZks0Vi8j",good
,,,7/21/2022 14:17,"#BeritaBali  Imbas Penerapan Aplikasi MyPertamina, Pertamini Terancam Gulung Tikar @MyPertaminaID  @pertamina  #bbmeceran #aplikasimypertamina #subsidibbm  https://t.co/wpcKakMC4N",neutral
,,,7/21/2022 14:32,Download MyPertamina karena aturan pemerintah❌ Download MyPertamina karena ikut undian✅  https://t.co/WCYnERATUU,good
,,,7/21/2022 14:32,@lifeasdon Kudu pake mypertamina buat ngisi keduax,neutral
,,,7/21/2022 15:07,The MyPertamina app is coming to Bali.   #pertalite #diesel #solar #mypertamina #app #bali    https://t.co/dtWQIUeDi0,neutral
,,,7/21/2022 15:12,"@CNNIndonesia Blokir saja...emank berani dia... gertak sambel...menteri nggak ada kerjaan...bisanya cuma nakuti nakutin...app MyPertamina batal donk, katanya mau diberlakukan di 50 kota...coba blokir, berani nggak?!",bad
,,,7/21/2022 15:23,"Warga Sragen, Siap-Siap Pembelian BBM Pakai Aplikasi MyPertamina Segera Diberlakukan. Pendaftaran Dimulai Sekarang, Begini Caranya!  https://t.co/hNNH5n3Lm4",neutral
,,,7/21/2022 15:44,"Beli BBM Subsidi Pakai Mypertamina Mulai Berlaku, 5 SPBU di Banda Aceh Buka Posko Pendaftaran  https://t.co/ot5y5C8QV4  https://t.co/kDVRNmMec3",neutral
,,,7/21/2022 16:23,Cara Beli Pertalite Subsidi dan Solar Tanpa Buka MyPertamina Pakai QR Code  https://t.co/HBQSbhSZkE,neutral
,,,7/21/2022 17:27,Cara Beli Pertalite Subsidi dan Solar Tanpa Buka MyPertamina Pakai QR Code  https://t.co/cqbCLoh8dL  https://t.co/0Yeb6oXKxp,neutral
,,,7/21/2022 17:55,Cara Beli Pertalite Subsidi dan Solar Tanpa Buka MyPertamina Pakai QR Code  https://t.co/IO9etFLtjG,neutral
,,,7/21/2022 18:29,"Anjir, kyk di Indon dgn MyPertamina",bad
,,,7/21/2022 18:39,Organda Tanjung Perak Harap MyPertamina Tak Sulitkan Truk Beli Solar Subsidi  https://t.co/tBRFddhiS3,neutral
,,,7/21/2022 19:22,buset ini dari tadi sore begini mulu anjir padahal tinggal klik daftar subsidi tepat 😭🤌🏼 padahal dah pake pake Wi-Fi dah pake data tetep aja begini... punya adek gue juga gini... ribet banget anjer ni mypertamina 😭😭😭  https://t.co/O4Onnks5oM,bad
,,,7/21/2022 22:12,Aplikasi My Pertamina Solusi Agar Penyaluran BBM Subsisi Tepat Sasaran  https://t.co/2iaiqEYBRF #mypertamina,good
,,,7/21/2022 23:08,"[POPULER OTOMOTIF] Ini Proses Penghapusan Data STNK jika Tidak Bayar Pajak Selama 2 Tahun | Diperluas, Ini 50 Daerah Wajib Daftar MyPertamina untuk Beli Pertalite  https://t.co/ad24ypEqTR",neutral
,,,7/21/2022 23:21,"Singgung Pilpres 2024, Pengamat Ungkap Kecurigaan ke Menteri BUMN Erick Thohir Soal Aplikasi MyPertamina  https://t.co/sxU2bGCeJ5",bad
,,,7/21/2022 23:39,"Satyo Purwanto Curiga, Penggunaan MyPertamina untuk Kepentingan Erick di Pilpres 2024  https://t.co/PJYIuFTAo0",bad
,,,7/23/2022 15:45,"@syazaniaS Salah, udah download MyPertamina kak?",neutral
,,,7/23/2022 15:51,Pertamina catat 220 ribu lebih kendaraan sudah daftar ke MyPertamina  https://t.co/j1esm3eTmG,neutral
,,,7/23/2022 15:51,Pertamina mencatat lebih dari 220.000 kendaraan telah terdaftar di MyPertamina  https://t.co/XhMQ51CT0l,neutral
,,,7/23/2022 15:58,Riuh Aplikasi MyPertamina untuk Beli BBM Subsidi Makin Kisruh  https://t.co/Jc4hspL0K6  https://t.co/PGpc42fSvA,bad
,,,7/23/2022 16:08,@secgron Teringat MyPertamina yang sama2 gak jelas ngasih tau error di mananya waktu ngisi form 😌,bad
,,,7/23/2022 16:14,Sebanyak 220 Ribu Kendaraan Daftar ke MyPertamina 80 Persen Pengguna Pertalite  https://t.co/GTfhRInqsL,neutral
,,,7/23/2022 16:14,"Jadi dengan dibatasi menjadi lebih simpel dan pembeli BBM memiliki hp atau kuota tetap dilayani   https://t.co/aFM6x4rhg0  Baca artikel detikfinance, ""Ingat Ya! Beli Pertalite Nggak Wajib Pakai Aplikasi MyPertamina"" selengkapnya  https://t.co/jF5U5VkZo5.",good
,,,7/23/2022 16:32,"Program BBM Bersubsidi, 220 Ribu Kendaraan Telah Mendaftar MyPertamina  https://t.co/ikcazb6gl7 #TempoOtomotif",good
,,,7/23/2022 16:36,"Kalian harus tahu ini Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP.  Gampang bgt yakan 👍🏻  https://t.co/wT7w8TZY3S",good
,,,7/23/2022 16:36,"FYI guys, nih Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP dan akan mudah kok 👍🏻  https://t.co/iNjV3hBZ8q",good
,,,7/23/2022 16:37,"Agar BBM Subsidi tidak dinikmati kendaraan mewah, Berikut cara mendaftar aplikasi MyPertamina, tinggal tunggu 7 hari kerja, ntar status nya bisa dicek melalui email atau halaman aplikasi MyPertamina. #SubsidiTepatSasaran  https://t.co/DgqRHmJ1k9",good
,,,7/23/2022 16:37,"Nah ini Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP kok😉   https://t.co/1Ynd3rUaQE",good
,,,7/23/2022 16:38,"Info Nih Gaes Yuk Saatnya Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP Jadi Lebih Mudah Loh 🥰👍🏻  https://t.co/dHevUEJ2wt",good
,,,7/23/2022 16:44,#BeritaSampit 220 Ribu Kendaraan Telah Mendaftar pada MyPertamina  https://t.co/DvnwyEnMRl JAKARTA - PT Pertamina (Persero) melalui anak usahanya Pertamina Patra Niaga mencatat sebanyak 220 ribu kendaraan telah ...  https://t.co/bui8X8JNiv,good
,,,7/23/2022 16:45,"For your info guys Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP Jadi lebih praktis kan 🤗  https://t.co/6WbYUnuubP",good
,,,7/23/2022 16:45,"Info Nih Gaes Yuk Saatnya Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP Jadi Lebih Mudah Loh 🥰👍🏻  https://t.co/qFKoRvzrFI",good
,,,7/23/2022 16:46,"Bisa di simak ini Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP. Jadi engga bikin ribet   https://t.co/b4DkIrd1zV",good
,,,7/23/2022 16:51,#BeritaBandaAceh Pendaftaran MyPertamina untuk membeli Solar dan Pertalite yang berlaku sejak 1 Juli 2022 ini diperuntukkan bagi kendaraan roda 4 ke atas.   https://t.co/WKuaOATBc5,neutral
,,,7/23/2022 17:01,"Memasuki pekan keempat masa pendaftaran aplikasi MyPertamina, Pertamina mencatat lebih dari 220 ribu kendaraan telah tersimpan di database mereka.    https://t.co/csyUQnykkM",neutral
,,,7/23/2022 17:08,"Buruan Daftarkan Kenderaan di BBM Subsidi MyPertamina, 'Kalau Terlambat Menyesal'  https://t.co/REC2DZkRgL",good
,,,7/23/2022 17:17,"FYI guys, nih Daftar Lokasi SPBU Tempat Daftar MyPertamina, Enggak Perlu Pakai HP dan akan mudah kok 👍🏻  https://t.co/BidfXESk9U",good
,,,7/23/2022 17:23,Mudah dan praktis Ayo masyarakat daftar subsidi tepat bisa melalui aplikasi MyPertamina. Kita dukung langkah Pertamina lindungi hak masyarakat #SubsidiTepatSasaran  https://t.co/5W84VqwM29,good
,,,7/23/2022 17:25,"Malam minggu Indonesia maju sejahtera, Mudah dan praktis Ayo masyarakat daftar subsidi tepat bisa melalui aplikasi MyPertamina. Kita dukung langkah Pertamina lindungi hak masyarakat #SubsidiTepatSasaran  https://t.co/652zkwXm4T",good
,,,7/23/2022 17:25,"Malming semua masyarakat Indonesia maju sejahtera, Mudah dan praktis Ayo masyarakat daftar subsidi tepat bisa melalui aplikasi MyPertamina. Kita dukung langkah Pertamina lindungi hak masyarakat #SubsidiTepatSasaran  https://t.co/rL5RDwAPUu",good
,,,7/23/2022 17:25,mypertamina kwontol,bad
,,,7/23/2022 17:26,Emang beneran banget  Mudah dan praktis Ayo masyarakat daftar subsidi tepat bisa melalui aplikasi MyPertamina. Kita dukung langkah Pertamina lindungi hak masyarakat #SubsidiTepatSasaran  https://t.co/IGkAbaUsDQ,good
,,,7/23/2022 18:22,Ingat! Beli Pertalite Ngga Wajib Pakai Aplikasi MyPertamina  https://t.co/zMHDQTGsom,neutral
,,,7/23/2022 18:42,220 Ribu Kendaraan Terdaftar di MyPertamina untuk Pertalite dan Solar  https://t.co/NCPPqRDhNi,neutral
,,,7/23/2022 18:45,220 Ribu Kendaraan Terdaftar di MyPertamina untuk Pertalite dan Solar  https://t.co/tHDN57BUXO,neutral
,,,7/23/2022 19:05,Pertamina catat 220 ribu lebih kendaraan sudah daftar ke MyPertamina  https://t.co/WF8Predua7,neutral
,,,7/23/2022 20:44,220 Ribu Lebih Kendaraan sudah Daftar ke MyPertamina  https://t.co/GKNJyegHGz,neutral
,,,7/23/2022 22:24,@Seputar_Energi_ Yuk download MyPertamina,good
,,,7/23/2022 23:00,Kendalikan BBM Subsidi Pakai MyPertamina Dinilai Tak Efektif  https://t.co/Gw0yYnNvQq,bad
,,,7/23/2022 23:08,Pertamina Patra Niaga menyampaikan sebanyak 220 ribu kendaraan telah mendaftar MyPertamina untuk mendapatkan program subsidi tepat sasaran. #Pertamina  https://t.co/wxWbKZH4Dj,neutral
,,,7/23/2022 23:11,Pertamina: 220 Rribu Kendaraan Terdaftar di MyPertamina  https://t.co/bvz9aKYVyH,neutral
,,,7/23/2022 23:29,Beredar kabar pemberlakuan pembatasan pembelian solar dan pertalite bagi yang sudah terdaftar di aplikasi MyPertamina per 1 Agustus. Pertamina membantah.  https://t.co/t6HOqy8fCu,neutral
,,,7/23/2022 23:31,Pertamina Catat 220 Ribu Kendaraan Telah Terdaftar ke MyPertamina  https://t.co/EWGayRt9oq,neutral
,,,7/23/2022 23:42,Terus Bertambah! 200.000 Kendaraan Telah Daftar MyPertamina  https://t.co/5dM2a0X4jZ,neutral
,,,7/23/2022 23:47,Pertamina Catat 220 Ribu Kendaraan Telah Terdaftar ke MyPertamina  https://t.co/2jJfgeCP8z,neutral
,,,7/23/2022 23:54,Pertamina Buka Suara soal Beli Pertalite Wajib Daftar MyPertamina Per 1 Agustus  https://t.co/she4zf9Ha7,neutral
,,,7/26/2022 12:45,"Pertamina: Beli BBM Subsidi Tidak Wajib Pakai Aplikasi MyPertamina, nah guys jadi kalian gak perlu khawatir yaa ☺️  https://t.co/Ys95IzBMmN",good
,,,7/26/2022 12:46,"For your info!! Ternyata Tanpa MyPertamina, Begini Cara Konsumen Dapat QR Code untuk Beli Pertalite &amp; Solar. Jadi simple kann!! 😎  https://t.co/2KzzfcIcyw",good
,,,7/26/2022 12:51,Pertamina: Beli BBM Subsidi Tidak Wajib Pakai Aplikasi MyPertamina. Jadi mudah dan gampang banget ya cukup bawa qr codenya saja ya  https://t.co/ibsvYICymc,good
,,,7/26/2022 12:53,Pertamina: Beli BBM Subsidi Tidak Wajib Pakai Aplikasi MyPertamina. Jadi yg ga punya apknya ga usah khawatir yah 😉  https://t.co/O4Bk5Ym00P,good
